"delivery_id";"letter_id";"warehouse_id";"delivery_status";"send_date";"delivery_date"
"519";"519";"124";"сборка";NULL;NULL
"520";"520";"131";"доставлен";"2024-12-05";"2024-12-10"
"521";"521";"49";"доставлен";"2024-12-26";"2024-12-27"
"522";"522";"127";"доставляется";"2024-12-10";NULL
"523";"523";"33";"сборка";NULL;NULL
"524";"524";"127";"доставлен";"2024-12-08";"2024-12-10"
"525";"525";"39";"доставлен";"2024-12-02";"2024-12-04"
"526";"526";"132";"доставляется";"2024-12-29";NULL
"527";"527";"107";"сборка";NULL;NULL
"528";"528";"22";"доставлен";"2024-12-04";"2024-12-05"
"529";"529";"145";"сборка";NULL;NULL
"530";"530";"5";"доставляется";"2024-12-19";NULL
"531";"531";"45";"доставлен";"2024-12-14";"2024-12-17"
"532";"532";"35";"сборка";NULL;NULL
"533";"533";"124";"сборка";NULL;NULL
"534";"534";"41";"сборка";NULL;NULL
"535";"535";"44";"доставлен";"2024-12-13";"2024-12-20"
"536";"536";"86";"сборка";NULL;NULL
"537";"537";"108";"доставляется";"2024-12-22";NULL
"538";"538";"19";"сборка";NULL;NULL
"539";"539";"123";"сборка";NULL;NULL
"540";"540";"25";"доставляется";"2024-12-05";NULL
"541";"541";"8";"доставлен";"2024-12-25";"2024-12-27"
"542";"542";"70";"сборка";NULL;NULL
"543";"543";"76";"сборка";NULL;NULL
"544";"544";"118";"доставляется";"2024-12-12";NULL
"545";"545";"35";"доставлен";"2024-12-04";"2024-12-06"
"546";"546";"89";"доставляется";"2024-12-11";NULL
"547";"547";"65";"доставлен";"2024-12-30";"2024-12-31"
"548";"548";"144";"отменен";NULL;NULL
"549";"549";"124";"доставляется";"2024-12-28";NULL
"550";"550";"41";"сборка";NULL;NULL
"551";"551";"42";"доставляется";"2024-12-02";NULL
"552";"552";"18";"доставляется";"2024-12-26";NULL
"553";"553";"17";"доставляется";"2024-12-11";NULL
"554";"554";"109";"доставлен";"2024-12-12";"2024-12-15"
"555";"555";"40";"доставляется";"2024-12-16";NULL
"556";"556";"118";"доставляется";"2024-12-10";NULL
"557";"557";"15";"доставляется";"2024-12-04";NULL
"558";"558";"133";"сборка";NULL;NULL
"559";"559";"114";"сборка";NULL;NULL
"560";"560";"128";"доставляется";"2024-12-27";NULL
"561";"561";"139";"сборка";NULL;NULL
"562";"562";"17";"доставляется";"2024-12-11";NULL
"563";"563";"61";"доставлен";"2024-12-27";"2024-12-29"
"564";"564";"42";"сборка";NULL;NULL
"565";"565";"120";"сборка";NULL;NULL
"566";"566";"120";"сборка";NULL;NULL
"567";"567";"94";"доставляется";"2024-12-18";NULL
"568";"568";"53";"доставлен";"2024-12-10";"2024-12-18"
"569";"569";"120";"сборка";NULL;NULL
"570";"570";"106";"доставлен";"2024-12-11";"2024-12-19"
"571";"571";"89";"доставлен";"2024-12-14";"2024-12-17"
"572";"572";"37";"сборка";NULL;NULL
"573";"573";"2";"отменен";NULL;NULL
"574";"574";"149";"доставлен";"2024-12-18";"2024-12-24"
"575";"575";"85";"сборка";NULL;NULL
"576";"576";"136";"доставляется";"2024-12-10";NULL
"577";"577";"35";"доставлен";"2024-12-22";"2024-12-26"
"578";"578";"35";"доставляется";"2024-12-11";NULL
"579";"579";"87";"сборка";NULL;NULL
"580";"580";"19";"отменен";NULL;NULL
"581";"581";"142";"сборка";NULL;NULL
"582";"582";"145";"сборка";NULL;NULL
"583";"583";"9";"сборка";NULL;NULL
"584";"584";"23";"доставляется";"2024-12-21";NULL
"585";"585";"74";"доставлен";"2024-12-03";"2024-12-05"
"586";"586";"83";"сборка";NULL;NULL
"587";"587";"150";"сборка";NULL;NULL
"588";"588";"64";"сборка";NULL;NULL
"589";"589";"147";"доставляется";"2024-12-06";NULL
"590";"590";"31";"доставляется";"2024-12-15";NULL
"591";"591";"131";"сборка";NULL;NULL
"592";"592";"110";"доставлен";"2024-12-07";"2024-12-15"
"593";"593";"70";"доставляется";"2024-12-24";NULL
"594";"594";"21";"доставлен";"2024-12-03";"2024-12-07"
"595";"595";"43";"доставляется";"2024-12-05";NULL
"596";"596";"11";"доставлен";"2024-12-03";"2024-12-06"
"597";"597";"3";"доставляется";"2024-12-05";NULL
"598";"598";"76";"доставляется";"2024-12-28";NULL
"599";"599";"112";"доставлен";"2024-12-11";"2024-12-13"
"600";"600";"3";"сборка";NULL;NULL
"601";"601";"25";"доставлен";"2024-12-16";"2024-12-19"
"602";"602";"94";"доставляется";"2024-12-10";NULL
"603";"603";"114";"сборка";NULL;NULL
"604";"604";"66";"сборка";NULL;NULL
"605";"605";"86";"сборка";NULL;NULL
"606";"606";"146";"доставляется";"2024-12-01";NULL
"607";"607";"92";"доставляется";"2024-12-07";NULL
"608";"608";"108";"сборка";NULL;NULL
"609";"609";"32";"сборка";NULL;NULL
"610";"610";"61";"сборка";NULL;NULL
"611";"611";"15";"доставляется";"2024-12-26";NULL
"612";"612";"132";"сборка";NULL;NULL
"613";"613";"57";"доставляется";"2024-12-01";NULL
"614";"614";"9";"доставляется";"2024-12-12";NULL
"615";"615";"55";"доставлен";"2024-12-30";"2024-12-31"
"616";"616";"105";"сборка";NULL;NULL
"617";"617";"18";"доставлен";"2024-12-22";"2024-12-30"
"618";"618";"142";"доставлен";"2024-12-02";"2024-12-05"
"619";"619";"14";"доставлен";"2024-12-06";"2024-12-08"
"620";"620";"21";"доставляется";"2024-12-09";NULL
"621";"621";"47";"доставлен";"2024-12-27";"2024-12-29"
"622";"622";"85";"сборка";NULL;NULL
"623";"623";"132";"отменен";NULL;NULL
"624";"624";"26";"сборка";NULL;NULL
"625";"625";"79";"доставлен";"2024-12-25";"2024-12-31"
"626";"626";"51";"доставлен";"2024-12-06";"2024-12-14"
"627";"627";"79";"сборка";NULL;NULL
"628";"628";"23";"доставлен";"2024-12-05";"2024-12-07"
"629";"629";"83";"доставлен";"2024-12-31";"2024-12-31"
"630";"630";"47";"доставлен";"2024-12-29";"2024-12-31"
"631";"631";"64";"доставлен";"2024-12-04";"2024-12-05"
"632";"632";"123";"доставляется";"2024-12-11";NULL
"633";"633";"56";"доставлен";"2024-12-29";"2024-12-31"
"634";"634";"71";"доставляется";"2024-12-11";NULL
"635";"635";"43";"доставляется";"2024-12-24";NULL
"636";"636";"142";"доставляется";"2024-12-10";NULL
"637";"637";"12";"сборка";NULL;NULL
"638";"638";"112";"доставлен";"2024-12-25";"2024-12-28"
"639";"639";"62";"доставляется";"2024-12-10";NULL
"640";"640";"40";"доставлен";"2024-12-09";"2024-12-11"
"641";"641";"63";"доставлен";"2024-12-21";"2024-12-24"
"642";"642";"119";"доставляется";"2024-12-14";NULL
"643";"643";"48";"доставлен";"2024-12-29";"2024-12-31"
"644";"644";"101";"доставляется";"2024-12-03";NULL
"645";"645";"50";"сборка";NULL;NULL
"646";"646";"10";"сборка";NULL;NULL
"647";"647";"17";"сборка";NULL;NULL
"648";"648";"125";"доставляется";"2024-12-29";NULL
"649";"649";"4";"доставлен";"2024-12-19";"2024-12-23"
"650";"650";"10";"сборка";NULL;NULL
"651";"651";"119";"сборка";NULL;NULL
"652";"652";"141";"доставляется";"2024-12-29";NULL
"653";"653";"11";"сборка";NULL;NULL
"654";"654";"119";"сборка";NULL;NULL
"655";"655";"117";"доставляется";"2024-12-20";NULL
"656";"656";"12";"доставляется";"2024-12-18";NULL
"657";"657";"118";"доставлен";"2024-12-15";"2024-12-21"
"658";"658";"121";"отменен";NULL;NULL
"659";"659";"17";"доставлен";"2024-12-10";"2024-12-15"
"660";"660";"127";"сборка";NULL;NULL
"661";"661";"46";"сборка";NULL;NULL
"662";"662";"149";"доставлен";"2024-12-15";"2024-12-23"
"663";"663";"80";"сборка";NULL;NULL
"664";"664";"55";"доставлен";"2024-12-20";"2024-12-21"
"665";"665";"17";"доставлен";"2024-12-25";"2024-12-31"
"666";"666";"42";"доставляется";"2024-12-29";NULL
"667";"667";"26";"сборка";NULL;NULL
"668";"668";"39";"доставлен";"2024-12-11";"2024-12-15"
"669";"669";"69";"сборка";NULL;NULL
"670";"670";"99";"доставляется";"2024-12-21";NULL
"671";"671";"83";"сборка";NULL;NULL
"672";"672";"149";"доставляется";"2024-12-14";NULL
"673";"673";"55";"доставляется";"2024-12-21";NULL
"674";"674";"141";"доставляется";"2024-12-12";NULL
"675";"675";"138";"доставлен";"2024-12-29";"2024-12-31"
"676";"676";"118";"сборка";NULL;NULL
"677";"677";"11";"доставляется";"2024-12-17";NULL
"678";"678";"98";"доставлен";"2024-12-01";"2024-12-05"
"679";"679";"13";"доставлен";"2024-12-20";"2024-12-22"
"680";"680";"116";"сборка";NULL;NULL
"681";"681";"80";"сборка";NULL;NULL
"682";"682";"41";"сборка";NULL;NULL
"683";"683";"111";"сборка";NULL;NULL
"684";"684";"43";"доставляется";"2024-12-08";NULL
"685";"685";"85";"доставлен";"2024-12-07";"2024-12-09"
"686";"686";"76";"сборка";NULL;NULL
"687";"687";"102";"сборка";NULL;NULL
"688";"688";"12";"доставлен";"2024-12-29";"2024-12-31"
"689";"689";"81";"доставляется";"2024-12-29";NULL
"690";"690";"57";"сборка";NULL;NULL
"691";"691";"130";"доставляется";"2024-12-22";NULL
"692";"692";"149";"доставлен";"2024-12-21";"2024-12-29"
"693";"693";"90";"доставляется";"2024-12-03";NULL
"694";"694";"73";"доставлен";"2024-12-31";"2024-12-31"
"695";"695";"8";"доставлен";"2024-12-05";"2024-12-06"
"696";"696";"72";"доставлен";"2024-12-12";"2024-12-18"
"697";"697";"132";"доставлен";"2024-12-21";"2024-12-23"
"698";"698";"31";"доставлен";"2024-12-02";"2024-12-09"
"699";"699";"1";"сборка";NULL;NULL
"700";"700";"113";"доставлен";"2024-12-09";"2024-12-17"
"701";"701";"51";"доставляется";"2024-12-19";NULL
"702";"702";"103";"сборка";NULL;NULL
"703";"703";"52";"сборка";NULL;NULL
"704";"704";"120";"доставляется";"2024-12-22";NULL
"705";"705";"148";"сборка";NULL;NULL
"706";"706";"26";"доставляется";"2024-12-09";NULL
"707";"707";"127";"сборка";NULL;NULL
"708";"708";"100";"доставляется";"2024-12-10";NULL
"709";"709";"87";"доставлен";"2024-12-08";"2024-12-16"
"710";"710";"57";"доставлен";"2024-12-30";"2024-12-31"
"711";"711";"137";"доставлен";"2024-12-09";"2024-12-12"
"712";"712";"132";"доставляется";"2024-12-18";NULL
"713";"713";"3";"сборка";NULL;NULL
"714";"714";"99";"доставлен";"2024-12-11";"2024-12-14"
"715";"715";"139";"доставлен";"2024-12-01";"2024-12-07"
"716";"716";"81";"доставлен";"2024-12-15";"2024-12-19"
"717";"717";"65";"доставляется";"2024-12-05";NULL
"718";"718";"123";"сборка";NULL;NULL
"719";"719";"71";"доставлен";"2024-12-25";"2024-12-31"
"720";"720";"88";"доставляется";"2024-12-08";NULL
"721";"721";"118";"доставляется";"2024-12-19";NULL
"722";"722";"32";"доставлен";"2024-12-29";"2024-12-31"
"723";"723";"73";"сборка";NULL;NULL
"724";"724";"103";"сборка";NULL;NULL
"725";"725";"100";"доставляется";"2024-12-08";NULL
"726";"726";"31";"отменен";NULL;NULL
"727";"727";"74";"сборка";NULL;NULL
"728";"728";"75";"сборка";NULL;NULL
"729";"729";"6";"доставлен";"2024-12-27";"2024-12-31"
"730";"730";"115";"доставлен";"2024-12-02";"2024-12-05"
"731";"731";"96";"сборка";NULL;NULL
"732";"732";"59";"доставляется";"2024-12-17";NULL
"733";"733";"37";"доставляется";"2024-12-06";NULL
"734";"734";"147";"доставлен";"2024-12-11";"2024-12-17"
"735";"735";"123";"сборка";NULL;NULL
"736";"736";"89";"доставляется";"2024-12-16";NULL
"737";"737";"66";"доставлен";"2024-12-27";"2024-12-31"
"738";"738";"147";"сборка";NULL;NULL
"739";"739";"141";"доставляется";"2024-12-14";NULL
"740";"740";"29";"сборка";NULL;NULL
"741";"741";"149";"сборка";NULL;NULL
"742";"742";"22";"доставляется";"2024-12-18";NULL
"743";"743";"112";"сборка";NULL;NULL
"744";"744";"125";"доставлен";"2024-12-12";"2024-12-18"
"745";"745";"114";"доставлен";"2024-12-22";"2024-12-25"
"746";"746";"87";"доставлен";"2024-12-29";"2024-12-30"
"747";"747";"49";"сборка";NULL;NULL
"748";"748";"119";"доставляется";"2024-12-03";NULL
"749";"749";"82";"сборка";NULL;NULL
"750";"750";"137";"доставляется";"2024-12-31";NULL
"751";"751";"9";"доставляется";"2024-12-27";NULL
"752";"752";"148";"доставляется";"2024-12-02";NULL
"753";"753";"122";"сборка";NULL;NULL
"754";"754";"118";"доставляется";"2024-12-13";NULL
"755";"755";"121";"доставляется";"2024-12-13";NULL
"756";"756";"1";"доставлен";"2024-12-16";"2024-12-24"
"757";"757";"71";"доставлен";"2024-12-05";"2024-12-07"
"758";"758";"93";"доставляется";"2024-12-20";NULL
"759";"759";"20";"доставляется";"2024-12-07";NULL
"760";"760";"137";"доставляется";"2024-12-06";NULL
"761";"761";"44";"доставляется";"2024-12-31";NULL
"762";"762";"97";"доставлен";"2024-12-20";"2024-12-21"
"763";"763";"67";"сборка";NULL;NULL
"764";"764";"149";"доставлен";"2024-12-18";"2024-12-23"
"765";"765";"150";"доставлен";"2024-12-01";"2024-12-08"
"766";"766";"1";"сборка";NULL;NULL
"767";"767";"73";"сборка";NULL;NULL
"768";"768";"52";"доставляется";"2024-12-08";NULL
"769";"769";"146";"сборка";NULL;NULL
"770";"770";"2";"доставлен";"2024-12-01";"2024-12-07"
"771";"771";"140";"доставлен";"2024-12-24";"2024-12-26"
"772";"772";"64";"доставлен";"2024-12-08";"2024-12-14"
"773";"773";"65";"доставляется";"2024-12-30";NULL
"774";"774";"132";"доставляется";"2024-12-13";NULL
"775";"775";"44";"сборка";NULL;NULL
"776";"776";"63";"сборка";NULL;NULL
"777";"777";"110";"доставлен";"2024-12-07";"2024-12-13"
"778";"778";"26";"доставлен";"2024-12-19";"2024-12-27"
"779";"779";"51";"сборка";NULL;NULL
"780";"780";"108";"доставляется";"2024-12-27";NULL
"781";"781";"85";"сборка";NULL;NULL
"782";"782";"144";"сборка";NULL;NULL
"783";"783";"31";"доставлен";"2024-12-22";"2024-12-25"
"784";"784";"121";"доставляется";"2024-12-14";NULL
"785";"785";"141";"сборка";NULL;NULL
"786";"786";"68";"сборка";NULL;NULL
"787";"787";"60";"сборка";NULL;NULL
"788";"788";"36";"сборка";NULL;NULL
"789";"789";"27";"доставляется";"2024-12-27";NULL
"790";"790";"2";"сборка";NULL;NULL
"791";"791";"130";"сборка";NULL;NULL
"792";"792";"149";"сборка";NULL;NULL
"793";"793";"10";"сборка";NULL;NULL
"794";"794";"27";"доставлен";"2024-12-01";"2024-12-05"
"795";"795";"10";"доставлен";"2024-12-24";"2024-12-26"
"796";"796";"112";"доставляется";"2024-12-10";NULL
"797";"797";"105";"отменен";NULL;NULL
"798";"798";"3";"сборка";NULL;NULL
"799";"799";"149";"доставлен";"2024-12-22";"2024-12-27"
"800";"800";"54";"доставлен";"2024-12-21";"2024-12-29"
"801";"801";"46";"доставляется";"2024-12-18";NULL
"802";"802";"146";"сборка";NULL;NULL
"803";"803";"114";"сборка";NULL;NULL
"804";"804";"5";"сборка";NULL;NULL
"805";"805";"67";"доставляется";"2024-12-02";NULL
"806";"806";"76";"сборка";NULL;NULL
"807";"807";"149";"доставляется";"2024-12-14";NULL
"808";"808";"55";"сборка";NULL;NULL
"809";"809";"4";"доставляется";"2024-12-12";NULL
"810";"810";"87";"доставлен";"2024-12-24";"2024-12-31"
"811";"811";"32";"доставляется";"2024-12-15";NULL
